gene_A,gene_B,homology_type,identity_pct
SLCO2A1,SLCO6A1,gene_family,
SLCO2B1,SLCO3A1,gene_family,
SLCO2B1,SLCO4A1,gene_family,
SLCO2B1,SLCO4C1,gene_family,
SLCO2B1,SLCO5A1,gene_family,
SLCO2B1,SLCO6A1,gene_family,
SLCO3A1,SLCO4A1,gene_family,
SLCO3A1,SLCO4C1,gene_family,
SLCO3A1,SLCO5A1,gene_family,
SLCO3A1,SLCO6A1,gene_family,
SLCO4A1,SLCO4C1,gene_family,
SLCO4A1,SLCO5A1,gene_family,
SLCO4A1,SLCO6A1,gene_family,
SLCO4C1,SLCO5A1,gene_family,
SLCO4C1,SLCO6A1,gene_family,
SLCO5A1,SLCO6A1,gene_family,
DISP1,DISP2,gene_family,
DISP1,DISP3,gene_family,
DISP2,DISP3,gene_family,
TMEM14A,TMEM14B,gene_family,
TMEM14A,TMEM14C,gene_family,
TMEM14B,TMEM14C,gene_family,
GRPR,NMBR,gene_family,
GRPR,BRS3,gene_family,
NMBR,BRS3,gene_family,
TUBGCP2,TUBGCP3,gene_family,
TUBGCP2,TUBGCP4,gene_family,
TUBGCP2,TUBGCP5,gene_family,
TUBGCP2,TUBGCP6,gene_family,
TUBGCP3,TUBGCP4,gene_family,
TUBGCP3,TUBGCP5,gene_family,
TUBGCP3,TUBGCP6,gene_family,
TUBGCP4,TUBGCP5,gene_family,
TUBGCP4,TUBGCP6,gene_family,
TUBGCP5,TUBGCP6,gene_family,
C6ORF118,TSNAXIP1,gene_family,
C6ORF118,CLHC1,gene_family,
TSNAXIP1,CLHC1,gene_family,
BDKRB1,BDKRB2,gene_family,
YTHDC1,YTHDC2,gene_family,
YTHDC1,YTHDF1,gene_family,
YTHDC1,YTHDF2,gene_family,
YTHDC1,YTHDF3,gene_family,
YTHDC2,YTHDF1,gene_family,
YTHDC2,YTHDF2,gene_family,
YTHDC2,YTHDF3,gene_family,
YTHDF1,YTHDF2,gene_family,
YTHDF1,YTHDF3,gene_family,
YTHDF2,YTHDF3,gene_family,
THBS1,THBS2,gene_family,
THBS1,THBS3,gene_family,
THBS1,THBS4,gene_family,
THBS1,COMP,gene_family,
THBS2,THBS3,gene_family,
THBS2,THBS4,gene_family,
THBS2,COMP,gene_family,
THBS3,THBS4,gene_family,
THBS3,COMP,gene_family,
THBS4,COMP,gene_family,
ISM1,ISM2,gene_family,
MAT1A,MAT2A,gene_family,
SAXO1,SAXO2,gene_family,
SAXO1,SAXO3,gene_family,
SAXO1,SAXO5,gene_family,
SAXO1,SAXO6,gene_family,
SAXO2,SAXO3,gene_family,
SAXO2,SAXO5,gene_family,
SAXO2,SAXO6,gene_family,
SAXO3,SAXO5,gene_family,
SAXO3,SAXO6,gene_family,
SAXO5,SAXO6,gene_family,
CCKAR,CCKBR,gene_family,
GFOD1,GFOD2,gene_family,
GFOD1,BLVRA,gene_family,
GFOD1,DHDH,gene_family,
GFOD2,BLVRA,gene_family,
GFOD2,DHDH,gene_family,
BLVRA,DHDH,gene_family,
FDCSP,AMBN,gene_family,
FDCSP,AMELX,gene_family,
FDCSP,AMELY,gene_family,
FDCSP,AMTN,gene_family,
FDCSP,ODAM,gene_family,
FDCSP,OPRPN,gene_family,
FDCSP,PRR27,gene_family,
FDCSP,SMR3A,gene_family,
FDCSP,SMR3B,gene_family,
FDCSP,CSN1S1,gene_family,
FDCSP,CSN2,gene_family,
FDCSP,CSN3,gene_family,
FDCSP,ENAM,gene_family,
AMBN,AMELX,gene_family,
AMBN,AMELY,gene_family,
AMBN,AMTN,gene_family,
AMBN,ODAM,gene_family,
AMBN,OPRPN,gene_family,
AMBN,PRR27,gene_family,
AMBN,SMR3A,gene_family,
AMBN,SMR3B,gene_family,
AMBN,CSN1S1,gene_family,
AMBN,CSN2,gene_family,
AMBN,CSN3,gene_family,
AMBN,ENAM,gene_family,
AMELX,AMELY,gene_family,
AMELX,AMTN,gene_family,
AMELX,ODAM,gene_family,
AMELX,OPRPN,gene_family,
AMELX,PRR27,gene_family,
AMELX,SMR3A,gene_family,
AMELX,SMR3B,gene_family,
AMELX,CSN1S1,gene_family,
AMELX,CSN2,gene_family,
AMELX,CSN3,gene_family,
AMELX,ENAM,gene_family,
AMELY,AMTN,gene_family,
AMELY,ODAM,gene_family,
AMELY,OPRPN,gene_family,
AMELY,PRR27,gene_family,
AMELY,SMR3A,gene_family,
AMELY,SMR3B,gene_family,
AMELY,CSN1S1,gene_family,
AMELY,CSN2,gene_family,
AMELY,CSN3,gene_family,
AMELY,ENAM,gene_family,
AMTN,ODAM,gene_family,
AMTN,OPRPN,gene_family,
AMTN,PRR27,gene_family,
AMTN,SMR3A,gene_family,
AMTN,SMR3B,gene_family,
AMTN,CSN1S1,gene_family,
AMTN,CSN2,gene_family,
AMTN,CSN3,gene_family,
AMTN,ENAM,gene_family,
ODAM,OPRPN,gene_family,
ODAM,PRR27,gene_family,
ODAM,SMR3A,gene_family,
ODAM,SMR3B,gene_family,
ODAM,CSN1S1,gene_family,
ODAM,CSN2,gene_family,
ODAM,CSN3,gene_family,
ODAM,ENAM,gene_family,
OPRPN,PRR27,gene_family,
OPRPN,SMR3A,gene_family,
OPRPN,SMR3B,gene_family,
OPRPN,CSN1S1,gene_family,
OPRPN,CSN2,gene_family,
OPRPN,CSN3,gene_family,
OPRPN,ENAM,gene_family,
PRR27,SMR3A,gene_family,
PRR27,SMR3B,gene_family,
PRR27,CSN1S1,gene_family,
PRR27,CSN2,gene_family,
PRR27,CSN3,gene_family,
PRR27,ENAM,gene_family,
SMR3A,SMR3B,gene_family,
SMR3A,CSN1S1,gene_family,
SMR3A,CSN2,gene_family,
SMR3A,CSN3,gene_family,
SMR3A,ENAM,gene_family,
SMR3B,CSN1S1,gene_family,
SMR3B,CSN2,gene_family,
SMR3B,CSN3,gene_family,
SMR3B,ENAM,gene_family,
CSN1S1,CSN2,gene_family,
CSN1S1,CSN3,gene_family,
CSN1S1,ENAM,gene_family,
CSN2,CSN3,gene_family,
CSN2,ENAM,gene_family,
CSN3,ENAM,gene_family,
FERRY3,TBCK,gene_family,
FERRY3,CRYZL1,gene_family,
TBCK,CRYZL1,gene_family,
COL1A1,COL1A2,gene_family,
COL1A1,COL2A1,gene_family,
COL1A1,COL5A1,gene_family,
COL1A1,COL5A3,gene_family,
COL1A1,COL11A1,gene_family,
COL1A1,COL11A2,gene_family,
COL1A1,COL24A1,gene_family,
COL1A2,COL2A1,gene_family,
COL1A2,COL5A1,gene_family,
COL1A2,COL5A3,gene_family,
COL1A2,COL11A1,gene_family,
COL1A2,COL11A2,gene_family,
COL1A2,COL24A1,gene_family,
COL2A1,COL5A1,gene_family,
COL2A1,COL5A3,gene_family,
COL2A1,COL11A1,gene_family,
COL2A1,COL11A2,gene_family,
COL2A1,COL24A1,gene_family,
COL5A1,COL5A3,gene_family,
COL5A1,COL11A1,gene_family,
COL5A1,COL11A2,gene_family,
COL5A1,COL24A1,gene_family,
COL5A3,COL11A1,gene_family,
COL5A3,COL11A2,gene_family,
COL5A3,COL24A1,gene_family,
COL11A1,COL11A2,gene_family,
COL11A1,COL24A1,gene_family,
COL11A2,COL24A1,gene_family,
COL16A1,COL19A1,gene_family,
COL16A1,COL21A1,gene_family,
COL16A1,COL22A1,gene_family,
COL19A1,COL21A1,gene_family,
COL19A1,COL22A1,gene_family,
COL21A1,COL22A1,gene_family,
COL4A1,COL4A3,gene_family,
COL4A1,COL4A4,gene_family,
COL4A1,COL4A5,gene_family,
COL4A1,COL4A6,gene_family,
COL4A3,COL4A4,gene_family,
COL4A3,COL4A5,gene_family,
COL4A3,COL4A6,gene_family,
COL4A4,COL4A5,gene_family,
COL4A4,COL4A6,gene_family,
COL4A5,COL4A6,gene_family,
EDNRA,EDNRB,gene_family,
COL13A1,COL23A1,gene_family,
COL13A1,COL25A1,gene_family,
COL23A1,COL25A1,gene_family,
EPS8,EPS8L1,gene_family,
EPS8,EPS8L2,gene_family,
EPS8,EPS8L3,gene_family,
EPS8L1,EPS8L2,gene_family,
EPS8L1,EPS8L3,gene_family,
EPS8L2,EPS8L3,gene_family,
AOX1,XDH,gene_family,
NOX1,CYBB,gene_family,
CRY1,CRY2,gene_family,
GALR1,GALR2,gene_family,
GALR1,GALR3,gene_family,
GALR2,GALR3,gene_family,
MAFF,MAFG,gene_family,
MAFF,MAFK,gene_family,
MAFG,MAFK,gene_family,
MAF,MAFA,gene_family,
MAF,MAFB,gene_family,
MAF,NRL,gene_family,
MAFA,MAFB,gene_family,
MAFA,NRL,gene_family,
MAFB,NRL,gene_family,
MFN1,MFN2,gene_family,
BATF,BATF2,gene_family,
BATF,BATF3,gene_family,
BATF2,BATF3,gene_family,
NHSL2,NHSL3,gene_family,
SLC51A,TMEM184A,gene_family,
SLC51A,TMEM184B,gene_family,
SLC51A,TMEM184C,gene_family,
TMEM184A,TMEM184B,gene_family,
TMEM184A,TMEM184C,gene_family,
TMEM184B,TMEM184C,gene_family,
SLC67A1,SLC67A2,gene_family,
SLC71A1,SLC71A2,gene_family,
DLL1,DLL3,gene_family,
DLL1,DLL4,gene_family,
DLL3,DLL4,gene_family,
HCRTR1,HCRTR2,gene_family,
RBL1,RBL2,gene_family,
LIN9,LIN37,gene_family,
LIN9,LIN52,gene_family,
LIN9,LIN54,gene_family,
LIN37,LIN52,gene_family,
LIN37,LIN54,gene_family,
LIN52,LIN54,gene_family,
CTRC,CTRL,gene_family,
CTRB1,CTRB2,gene_family,
MTERF1,MTNAP1,gene_family,
MTERF1,PHB1,gene_family,
MTERF1,PHB2,gene_family,
MTERF1,SSBP1,gene_family,
MTNAP1,PHB1,gene_family,
MTNAP1,PHB2,gene_family,
MTNAP1,SSBP1,gene_family,
PHB1,PHB2,gene_family,
PHB1,SSBP1,gene_family,
PHB2,SSBP1,gene_family,
F8A1,F8A2,gene_family,
F8A1,F8A3,gene_family,
F8A1,FAM156A,gene_family,
F8A1,FAM156B,gene_family,
F8A1,HSFX1,gene_family,
F8A1,HSFX2,gene_family,
F8A1,HSFY1,gene_family,
F8A1,HSFY2,gene_family,
F8A1,NXF2,gene_family,
F8A1,NXF2B,gene_family,
F8A1,PLGLB1,gene_family,
F8A1,PLGLB2,gene_family,
F8A1,BOLA2,gene_family,
F8A1,BOLA2B,gene_family,
F8A1,PRY,gene_family,
F8A1,PRY2,gene_family,
F8A1,SERF1A,gene_family,
F8A1,SERF1B,gene_family,
F8A1,TP53TG3,gene_family,
F8A1,TP53TG3B,gene_family,
F8A1,TP53TG3C,gene_family,
F8A1,TP53TG3D,gene_family,
F8A1,TP53TG3E,gene_family,
F8A1,TP53TG3F,gene_family,
F8A1,USP17L24,gene_family,
F8A1,USP17L25,gene_family,
F8A1,USP17L26,gene_family,
F8A1,USP17L27,gene_family,
F8A1,USP17L28,gene_family,
F8A1,USP17L29,gene_family,
F8A1,USP17L30,gene_family,
F8A1,CDY1,gene_family,
F8A1,CDY1B,gene_family,
F8A1,CDY2A,gene_family,
F8A1,CDY2B,gene_family,
F8A1,CTAG1A,gene_family,
F8A1,CTAG1B,gene_family,
F8A1,CXORF49,gene_family,
F8A1,CXORF49B,gene_family,
F8A2,F8A3,gene_family,
F8A2,FAM156A,gene_family,
F8A2,FAM156B,gene_family,
F8A2,HSFX1,gene_family,
F8A2,HSFX2,gene_family,
F8A2,HSFY1,gene_family,
F8A2,HSFY2,gene_family,
F8A2,NXF2,gene_family,
F8A2,NXF2B,gene_family,
F8A2,PLGLB1,gene_family,
F8A2,PLGLB2,gene_family,
F8A2,BOLA2,gene_family,
F8A2,BOLA2B,gene_family,
F8A2,PRY,gene_family,
F8A2,PRY2,gene_family,
F8A2,SERF1A,gene_family,
F8A2,SERF1B,gene_family,
F8A2,TP53TG3,gene_family,
F8A2,TP53TG3B,gene_family,
F8A2,TP53TG3C,gene_family,
F8A2,TP53TG3D,gene_family,
F8A2,TP53TG3E,gene_family,
F8A2,TP53TG3F,gene_family,
F8A2,USP17L24,gene_family,
F8A2,USP17L25,gene_family,
F8A2,USP17L26,gene_family,
F8A2,USP17L27,gene_family,
F8A2,USP17L28,gene_family,
F8A2,USP17L29,gene_family,
F8A2,USP17L30,gene_family,
F8A2,CDY1,gene_family,
F8A2,CDY1B,gene_family,
F8A2,CDY2A,gene_family,
F8A2,CDY2B,gene_family,
F8A2,CTAG1A,gene_family,
F8A2,CTAG1B,gene_family,
F8A2,CXORF49,gene_family,
F8A2,CXORF49B,gene_family,
F8A3,FAM156A,gene_family,
F8A3,FAM156B,gene_family,
F8A3,HSFX1,gene_family,
F8A3,HSFX2,gene_family,
F8A3,HSFY1,gene_family,
F8A3,HSFY2,gene_family,
F8A3,NXF2,gene_family,
F8A3,NXF2B,gene_family,
F8A3,PLGLB1,gene_family,
F8A3,PLGLB2,gene_family,
F8A3,BOLA2,gene_family,
F8A3,BOLA2B,gene_family,
F8A3,PRY,gene_family,
F8A3,PRY2,gene_family,
F8A3,SERF1A,gene_family,
F8A3,SERF1B,gene_family,
F8A3,TP53TG3,gene_family,
F8A3,TP53TG3B,gene_family,
F8A3,TP53TG3C,gene_family,
F8A3,TP53TG3D,gene_family,
F8A3,TP53TG3E,gene_family,
F8A3,TP53TG3F,gene_family,
F8A3,USP17L24,gene_family,
F8A3,USP17L25,gene_family,
F8A3,USP17L26,gene_family,
F8A3,USP17L27,gene_family,
F8A3,USP17L28,gene_family,
F8A3,USP17L29,gene_family,
F8A3,USP17L30,gene_family,
F8A3,CDY1,gene_family,
F8A3,CDY1B,gene_family,
F8A3,CDY2A,gene_family,
F8A3,CDY2B,gene_family,
F8A3,CTAG1A,gene_family,
F8A3,CTAG1B,gene_family,
F8A3,CXORF49,gene_family,
F8A3,CXORF49B,gene_family,
FAM156A,FAM156B,gene_family,
FAM156A,HSFX1,gene_family,
FAM156A,HSFX2,gene_family,
FAM156A,HSFY1,gene_family,
FAM156A,HSFY2,gene_family,
FAM156A,NXF2,gene_family,
FAM156A,NXF2B,gene_family,
FAM156A,PLGLB1,gene_family,
FAM156A,PLGLB2,gene_family,
FAM156A,BOLA2,gene_family,
FAM156A,BOLA2B,gene_family,
FAM156A,PRY,gene_family,
FAM156A,PRY2,gene_family,
FAM156A,SERF1A,gene_family,
FAM156A,SERF1B,gene_family,
FAM156A,TP53TG3,gene_family,
FAM156A,TP53TG3B,gene_family,
FAM156A,TP53TG3C,gene_family,
FAM156A,TP53TG3D,gene_family,
FAM156A,TP53TG3E,gene_family,
FAM156A,TP53TG3F,gene_family,
FAM156A,USP17L24,gene_family,
FAM156A,USP17L25,gene_family,
FAM156A,USP17L26,gene_family,
FAM156A,USP17L27,gene_family,
FAM156A,USP17L28,gene_family,
FAM156A,USP17L29,gene_family,
FAM156A,USP17L30,gene_family,
FAM156A,CDY1,gene_family,
FAM156A,CDY1B,gene_family,
FAM156A,CDY2A,gene_family,
FAM156A,CDY2B,gene_family,
FAM156A,CTAG1A,gene_family,
FAM156A,CTAG1B,gene_family,
FAM156A,CXORF49,gene_family,
FAM156A,CXORF49B,gene_family,
FAM156B,HSFX1,gene_family,
FAM156B,HSFX2,gene_family,
FAM156B,HSFY1,gene_family,
FAM156B,HSFY2,gene_family,
FAM156B,NXF2,gene_family,
FAM156B,NXF2B,gene_family,
FAM156B,PLGLB1,gene_family,
FAM156B,PLGLB2,gene_family,
FAM156B,BOLA2,gene_family,
FAM156B,BOLA2B,gene_family,
FAM156B,PRY,gene_family,
FAM156B,PRY2,gene_family,
FAM156B,SERF1A,gene_family,
FAM156B,SERF1B,gene_family,
FAM156B,TP53TG3,gene_family,
FAM156B,TP53TG3B,gene_family,
FAM156B,TP53TG3C,gene_family,
FAM156B,TP53TG3D,gene_family,
FAM156B,TP53TG3E,gene_family,
FAM156B,TP53TG3F,gene_family,
FAM156B,USP17L24,gene_family,
FAM156B,USP17L25,gene_family,
FAM156B,USP17L26,gene_family,
FAM156B,USP17L27,gene_family,
FAM156B,USP17L28,gene_family,
FAM156B,USP17L29,gene_family,
FAM156B,USP17L30,gene_family,
FAM156B,CDY1,gene_family,
FAM156B,CDY1B,gene_family,
FAM156B,CDY2A,gene_family,
FAM156B,CDY2B,gene_family,
FAM156B,CTAG1A,gene_family,
FAM156B,CTAG1B,gene_family,
FAM156B,CXORF49,gene_family,
FAM156B,CXORF49B,gene_family,
HSFX1,HSFX2,gene_family,
HSFX1,HSFY1,gene_family,
HSFX1,HSFY2,gene_family,
HSFX1,NXF2,gene_family,
HSFX1,NXF2B,gene_family,
HSFX1,PLGLB1,gene_family,
HSFX1,PLGLB2,gene_family,
HSFX1,BOLA2,gene_family,
HSFX1,BOLA2B,gene_family,
HSFX1,PRY,gene_family,
HSFX1,PRY2,gene_family,
HSFX1,SERF1A,gene_family,
HSFX1,SERF1B,gene_family,
HSFX1,TP53TG3,gene_family,
HSFX1,TP53TG3B,gene_family,
HSFX1,TP53TG3C,gene_family,
HSFX1,TP53TG3D,gene_family,
HSFX1,TP53TG3E,gene_family,
HSFX1,TP53TG3F,gene_family,
HSFX1,USP17L24,gene_family,
HSFX1,USP17L25,gene_family,
HSFX1,USP17L26,gene_family,
HSFX1,USP17L27,gene_family,
HSFX1,USP17L28,gene_family,
HSFX1,USP17L29,gene_family,
HSFX1,USP17L30,gene_family,
HSFX1,CDY1,gene_family,
HSFX1,CDY1B,gene_family,
HSFX1,CDY2A,gene_family,
HSFX1,CDY2B,gene_family,
HSFX1,CTAG1A,gene_family,
HSFX1,CTAG1B,gene_family,
HSFX1,CXORF49,gene_family,
HSFX1,CXORF49B,gene_family,
HSFX2,HSFY1,gene_family,
HSFX2,HSFY2,gene_family,
HSFX2,NXF2,gene_family,
HSFX2,NXF2B,gene_family,
HSFX2,PLGLB1,gene_family,
HSFX2,PLGLB2,gene_family,
HSFX2,BOLA2,gene_family,
HSFX2,BOLA2B,gene_family,
HSFX2,PRY,gene_family,
HSFX2,PRY2,gene_family,
HSFX2,SERF1A,gene_family,
HSFX2,SERF1B,gene_family,
HSFX2,TP53TG3,gene_family,
HSFX2,TP53TG3B,gene_family,
HSFX2,TP53TG3C,gene_family,
HSFX2,TP53TG3D,gene_family,
HSFX2,TP53TG3E,gene_family,
HSFX2,TP53TG3F,gene_family,
HSFX2,USP17L24,gene_family,
HSFX2,USP17L25,gene_family,
HSFX2,USP17L26,gene_family,
HSFX2,USP17L27,gene_family,
HSFX2,USP17L28,gene_family,
HSFX2,USP17L29,gene_family,
HSFX2,USP17L30,gene_family,
HSFX2,CDY1,gene_family,
HSFX2,CDY1B,gene_family,
HSFX2,CDY2A,gene_family,
HSFX2,CDY2B,gene_family,
HSFX2,CTAG1A,gene_family,
HSFX2,CTAG1B,gene_family,
HSFX2,CXORF49,gene_family,
HSFX2,CXORF49B,gene_family,
HSFY1,HSFY2,gene_family,
HSFY1,NXF2,gene_family,
HSFY1,NXF2B,gene_family,
HSFY1,PLGLB1,gene_family,
HSFY1,PLGLB2,gene_family,
HSFY1,BOLA2,gene_family,
HSFY1,BOLA2B,gene_family,
HSFY1,PRY,gene_family,
HSFY1,PRY2,gene_family,
HSFY1,SERF1A,gene_family,
HSFY1,SERF1B,gene_family,
HSFY1,TP53TG3,gene_family,
HSFY1,TP53TG3B,gene_family,
HSFY1,TP53TG3C,gene_family,
HSFY1,TP53TG3D,gene_family,
HSFY1,TP53TG3E,gene_family,
HSFY1,TP53TG3F,gene_family,
HSFY1,USP17L24,gene_family,
HSFY1,USP17L25,gene_family,
HSFY1,USP17L26,gene_family,
HSFY1,USP17L27,gene_family,
HSFY1,USP17L28,gene_family,
HSFY1,USP17L29,gene_family,
HSFY1,USP17L30,gene_family,
HSFY1,CDY1,gene_family,
HSFY1,CDY1B,gene_family,
HSFY1,CDY2A,gene_family,
HSFY1,CDY2B,gene_family,
HSFY1,CTAG1A,gene_family,
HSFY1,CTAG1B,gene_family,
HSFY1,CXORF49,gene_family,
HSFY1,CXORF49B,gene_family,
HSFY2,NXF2,gene_family,
HSFY2,NXF2B,gene_family,
HSFY2,PLGLB1,gene_family,
HSFY2,PLGLB2,gene_family,
HSFY2,BOLA2,gene_family,
HSFY2,BOLA2B,gene_family,
HSFY2,PRY,gene_family,
HSFY2,PRY2,gene_family,
HSFY2,SERF1A,gene_family,
HSFY2,SERF1B,gene_family,
HSFY2,TP53TG3,gene_family,
HSFY2,TP53TG3B,gene_family,
HSFY2,TP53TG3C,gene_family,
HSFY2,TP53TG3D,gene_family,
HSFY2,TP53TG3E,gene_family,
HSFY2,TP53TG3F,gene_family,
HSFY2,USP17L24,gene_family,
HSFY2,USP17L25,gene_family,
HSFY2,USP17L26,gene_family,
HSFY2,USP17L27,gene_family,
HSFY2,USP17L28,gene_family,
HSFY2,USP17L29,gene_family,
HSFY2,USP17L30,gene_family,
HSFY2,CDY1,gene_family,
HSFY2,CDY1B,gene_family,
HSFY2,CDY2A,gene_family,
HSFY2,CDY2B,gene_family,
HSFY2,CTAG1A,gene_family,
HSFY2,CTAG1B,gene_family,
HSFY2,CXORF49,gene_family,
HSFY2,CXORF49B,gene_family,
NXF2,NXF2B,gene_family,
NXF2,PLGLB1,gene_family,
NXF2,PLGLB2,gene_family,
NXF2,BOLA2,gene_family,
NXF2,BOLA2B,gene_family,
NXF2,PRY,gene_family,
NXF2,PRY2,gene_family,
NXF2,SERF1A,gene_family,
NXF2,SERF1B,gene_family,
NXF2,TP53TG3,gene_family,
NXF2,TP53TG3B,gene_family,
NXF2,TP53TG3C,gene_family,
NXF2,TP53TG3D,gene_family,
NXF2,TP53TG3E,gene_family,
NXF2,TP53TG3F,gene_family,
NXF2,USP17L24,gene_family,
NXF2,USP17L25,gene_family,
NXF2,USP17L26,gene_family,
NXF2,USP17L27,gene_family,
NXF2,USP17L28,gene_family,
NXF2,USP17L29,gene_family,
NXF2,USP17L30,gene_family,
NXF2,CDY1,gene_family,
NXF2,CDY1B,gene_family,
NXF2,CDY2A,gene_family,
NXF2,CDY2B,gene_family,
NXF2,CTAG1A,gene_family,
NXF2,CTAG1B,gene_family,
NXF2,CXORF49,gene_family,
NXF2,CXORF49B,gene_family,
NXF2B,PLGLB1,gene_family,
NXF2B,PLGLB2,gene_family,
NXF2B,BOLA2,gene_family,
NXF2B,BOLA2B,gene_family,
NXF2B,PRY,gene_family,
NXF2B,PRY2,gene_family,
NXF2B,SERF1A,gene_family,
NXF2B,SERF1B,gene_family,
NXF2B,TP53TG3,gene_family,
NXF2B,TP53TG3B,gene_family,
NXF2B,TP53TG3C,gene_family,
NXF2B,TP53TG3D,gene_family,
NXF2B,TP53TG3E,gene_family,
NXF2B,TP53TG3F,gene_family,
NXF2B,USP17L24,gene_family,
NXF2B,USP17L25,gene_family,
NXF2B,USP17L26,gene_family,
NXF2B,USP17L27,gene_family,
NXF2B,USP17L28,gene_family,
NXF2B,USP17L29,gene_family,
NXF2B,USP17L30,gene_family,
NXF2B,CDY1,gene_family,
NXF2B,CDY1B,gene_family,
NXF2B,CDY2A,gene_family,
NXF2B,CDY2B,gene_family,
NXF2B,CTAG1A,gene_family,
NXF2B,CTAG1B,gene_family,
NXF2B,CXORF49,gene_family,
NXF2B,CXORF49B,gene_family,
PLGLB1,PLGLB2,gene_family,
PLGLB1,BOLA2,gene_family,
PLGLB1,BOLA2B,gene_family,
PLGLB1,PRY,gene_family,
PLGLB1,PRY2,gene_family,
PLGLB1,SERF1A,gene_family,
PLGLB1,SERF1B,gene_family,
PLGLB1,TP53TG3,gene_family,
PLGLB1,TP53TG3B,gene_family,
PLGLB1,TP53TG3C,gene_family,
PLGLB1,TP53TG3D,gene_family,
PLGLB1,TP53TG3E,gene_family,
PLGLB1,TP53TG3F,gene_family,
PLGLB1,USP17L24,gene_family,
PLGLB1,USP17L25,gene_family,
PLGLB1,USP17L26,gene_family,
PLGLB1,USP17L27,gene_family,
PLGLB1,USP17L28,gene_family,
PLGLB1,USP17L29,gene_family,
PLGLB1,USP17L30,gene_family,
PLGLB1,CDY1,gene_family,
PLGLB1,CDY1B,gene_family,
PLGLB1,CDY2A,gene_family,
PLGLB1,CDY2B,gene_family,
PLGLB1,CTAG1A,gene_family,
PLGLB1,CTAG1B,gene_family,
PLGLB1,CXORF49,gene_family,
PLGLB1,CXORF49B,gene_family,
PLGLB2,BOLA2,gene_family,
PLGLB2,BOLA2B,gene_family,
PLGLB2,PRY,gene_family,
PLGLB2,PRY2,gene_family,
PLGLB2,SERF1A,gene_family,
PLGLB2,SERF1B,gene_family,
PLGLB2,TP53TG3,gene_family,
PLGLB2,TP53TG3B,gene_family,
PLGLB2,TP53TG3C,gene_family,
PLGLB2,TP53TG3D,gene_family,
PLGLB2,TP53TG3E,gene_family,
PLGLB2,TP53TG3F,gene_family,
PLGLB2,USP17L24,gene_family,
PLGLB2,USP17L25,gene_family,
PLGLB2,USP17L26,gene_family,
PLGLB2,USP17L27,gene_family,
PLGLB2,USP17L28,gene_family,
PLGLB2,USP17L29,gene_family,
PLGLB2,USP17L30,gene_family,
PLGLB2,CDY1,gene_family,
PLGLB2,CDY1B,gene_family,
PLGLB2,CDY2A,gene_family,
PLGLB2,CDY2B,gene_family,
PLGLB2,CTAG1A,gene_family,
PLGLB2,CTAG1B,gene_family,
PLGLB2,CXORF49,gene_family,
PLGLB2,CXORF49B,gene_family,
BOLA2,BOLA2B,gene_family,
BOLA2,PRY,gene_family,
BOLA2,PRY2,gene_family,
BOLA2,SERF1A,gene_family,
BOLA2,SERF1B,gene_family,
BOLA2,TP53TG3,gene_family,
BOLA2,TP53TG3B,gene_family,
BOLA2,TP53TG3C,gene_family,
BOLA2,TP53TG3D,gene_family,
BOLA2,TP53TG3E,gene_family,
BOLA2,TP53TG3F,gene_family,
BOLA2,USP17L24,gene_family,
BOLA2,USP17L25,gene_family,
BOLA2,USP17L26,gene_family,
BOLA2,USP17L27,gene_family,
BOLA2,USP17L28,gene_family,
BOLA2,USP17L29,gene_family,
BOLA2,USP17L30,gene_family,
BOLA2,CDY1,gene_family,
BOLA2,CDY1B,gene_family,
BOLA2,CDY2A,gene_family,
BOLA2,CDY2B,gene_family,
BOLA2,CTAG1A,gene_family,
BOLA2,CTAG1B,gene_family,
BOLA2,CXORF49,gene_family,
BOLA2,CXORF49B,gene_family,
BOLA2B,PRY,gene_family,
BOLA2B,PRY2,gene_family,
BOLA2B,SERF1A,gene_family,
BOLA2B,SERF1B,gene_family,
BOLA2B,TP53TG3,gene_family,
BOLA2B,TP53TG3B,gene_family,
BOLA2B,TP53TG3C,gene_family,
BOLA2B,TP53TG3D,gene_family,
BOLA2B,TP53TG3E,gene_family,
BOLA2B,TP53TG3F,gene_family,
BOLA2B,USP17L24,gene_family,
BOLA2B,USP17L25,gene_family,
BOLA2B,USP17L26,gene_family,
BOLA2B,USP17L27,gene_family,
BOLA2B,USP17L28,gene_family,
BOLA2B,USP17L29,gene_family,
BOLA2B,USP17L30,gene_family,
BOLA2B,CDY1,gene_family,
BOLA2B,CDY1B,gene_family,
BOLA2B,CDY2A,gene_family,
BOLA2B,CDY2B,gene_family,
BOLA2B,CTAG1A,gene_family,
BOLA2B,CTAG1B,gene_family,
BOLA2B,CXORF49,gene_family,
BOLA2B,CXORF49B,gene_family,
PRY,PRY2,gene_family,
PRY,SERF1A,gene_family,
PRY,SERF1B,gene_family,
PRY,TP53TG3,gene_family,
PRY,TP53TG3B,gene_family,
PRY,TP53TG3C,gene_family,
PRY,TP53TG3D,gene_family,
PRY,TP53TG3E,gene_family,
PRY,TP53TG3F,gene_family,
PRY,USP17L24,gene_family,
PRY,USP17L25,gene_family,
PRY,USP17L26,gene_family,
PRY,USP17L27,gene_family,
PRY,USP17L28,gene_family,
PRY,USP17L29,gene_family,
PRY,USP17L30,gene_family,
PRY,CDY1,gene_family,
PRY,CDY1B,gene_family,
